0,1,2,3,4,5,6,chain_break_fraction,energy,num_occurrences
0,1,1,0,1,0,1,0.0,-0.33,31
0,1,1,0,1,0,0,0.0,-0.33,52
1,0,1,0,1,0,1,0.0,-0.33,43
1,0,1,0,0,1,0,0.0,-0.33,62
0,1,1,0,0,1,1,0.0,-0.33,38
0,1,1,0,0,1,0,0.0,-0.33,58
0,1,0,1,0,1,1,0.0,-0.33,60
1,0,0,1,1,0,1,0.0,-0.33,75
1,0,1,0,0,1,1,0.0,-0.33,54
1,0,1,0,1,0,0,0.0,-0.33,46
0,1,0,1,1,0,1,0.0,-0.33,69
0,1,0,1,0,1,0,0.0,-0.33,83
0,1,0,1,1,0,0,0.0,-0.33,64
1,0,0,1,1,0,0,0.0,-0.33,74
1,0,0,1,0,1,0,0.0,-0.33,105
1,0,0,1,0,1,1,0.0,-0.33,84
1,0,1,1,0,1,0,0.0,-0.22419063731391964,1
1,1,0,1,1,0,0,0.0,-0.22280103895763828,1
