0,1,2,3,4,5,6,7,8,9,10,chain_break_fraction,energy,num_occurrences
1,1,0,0,0,0,1,0,0,1,1,0.0,-1.65,12
0,1,0,0,0,0,1,0,1,1,1,0.0,-1.65,19
0,1,0,1,0,0,0,0,1,1,0,0.0,-1.65,17
1,1,0,0,0,0,0,0,0,1,1,0.0,-1.65,12
0,1,0,0,0,0,0,0,1,1,1,0.0,-1.65,13
1,1,0,1,0,0,0,0,0,1,0,0.0,-1.65,24
0,1,0,1,0,0,1,0,1,1,0,0.0,-1.65,17
1,1,0,1,0,0,1,0,0,1,0,0.0,-1.65,23
1,0,1,0,1,0,1,0,0,1,1,0.0,-1.6456400760059338,23
0,0,1,1,1,0,0,0,1,1,0,0.0,-1.6456400760059338,31
0,0,1,0,1,0,1,0,1,1,1,0.0,-1.6456400760059338,22
1,0,1,1,1,0,1,0,0,1,0,0.0,-1.6456400760059338,26
0,0,1,0,1,0,0,0,1,1,1,0.0,-1.6456400760059338,33
1,0,1,1,1,0,0,0,0,1,0,0.0,-1.6456400760059338,28
0,0,1,1,1,0,1,0,1,1,0,0.0,-1.6456400760059338,40
1,0,1,0,1,0,0,0,0,1,1,0.0,-1.6456400760059338,30
1,1,0,0,0,1,0,1,0,0,1,0.0,-1.6421485820900492,21
0,1,0,0,0,1,1,1,1,0,1,0.0,-1.6421485820900492,28
0,1,0,0,0,1,0,1,1,0,1,0.0,-1.6421485820900492,27
0,1,0,1,0,1,1,1,1,0,0,0.0,-1.6421485820900492,28
1,1,0,1,0,1,0,1,0,0,0,0.0,-1.6421485820900492,28
1,1,0,0,0,1,1,1,0,0,1,0.0,-1.6421485820900492,35
1,1,0,1,0,1,1,1,0,0,0,0.0,-1.6421485820900492,28
0,1,0,1,0,1,0,1,1,0,0,0.0,-1.6421485820900492,30
1,0,1,1,1,1,1,1,0,0,0,0.0,-1.6377886580959826,44
1,0,1,1,1,1,0,1,0,0,0,0.0,-1.6377886580959826,37
1,0,1,0,1,1,1,1,0,0,1,0.0,-1.6377886580959826,44
1,0,1,0,1,1,0,1,0,0,1,0.0,-1.6377886580959826,33
0,0,1,0,1,1,1,1,1,0,1,0.0,-1.6377886580959826,32
0,0,1,0,1,1,0,1,1,0,1,0.0,-1.6377886580959826,38
0,0,1,1,1,1,0,1,1,0,0,0.0,-1.6377886580959826,46
0,0,1,1,1,1,1,1,1,0,0,0.0,-1.6377886580959826,41
0,0,0,0,1,0,0,0,1,1,1,0.0,-1.58,3
1,0,0,1,1,0,1,0,0,1,0,0.0,-1.58,2
1,0,0,0,1,0,0,0,0,1,1,0.0,-1.58,2
0,0,0,1,1,0,1,0,1,1,0,0.0,-1.58,5
0,0,0,0,1,0,1,0,1,1,1,0.0,-1.58,1
0,0,0,1,1,0,0,0,1,1,0,0.0,-1.58,2
1,0,0,1,1,0,0,0,0,1,0,0.0,-1.58,4
1,0,0,0,1,0,1,0,0,1,1,0.0,-1.58,2
1,1,1,1,0,0,0,0,0,1,0,0.0,-1.578236918977932,3
1,1,1,1,0,0,1,0,0,1,0,0.0,-1.578236918977932,4
0,1,1,0,0,0,0,0,1,1,1,0.0,-1.578236918977932,1
1,1,1,0,0,0,1,0,0,1,1,0.0,-1.578236918977932,2
0,1,1,1,0,0,1,0,1,1,0,0.0,-1.578236918977932,3
0,1,1,1,0,0,0,0,1,1,0,0.0,-1.578236918977932,1
1,1,1,0,0,0,0,0,0,1,1,0.0,-1.578236918977932,2
0,1,1,0,0,0,1,0,1,1,1,0.0,-1.578236918977932,4
0,0,0,0,1,1,1,1,1,0,1,0.0,-1.572148582090049,1
1,0,0,0,1,1,0,1,0,0,1,0.0,-1.572148582090049,1
1,0,0,0,1,1,1,1,0,0,1,0.0,-1.572148582090049,3
0,0,0,1,1,1,0,1,1,0,0,0.0,-1.572148582090049,7
0,0,0,0,1,1,0,1,1,0,1,0.0,-1.572148582090049,2
1,0,0,1,1,1,0,1,0,0,0,0.0,-1.572148582090049,8
1,1,1,0,0,1,1,1,0,0,1,0.0,-1.5703855010679808,1
1,1,1,0,0,1,0,1,0,0,1,0.0,-1.5703855010679808,2
0,1,1,1,0,1,0,1,1,0,0,0.0,-1.5703855010679808,1
0,1,1,0,0,1,0,1,1,0,1,0.0,-1.5703855010679808,3
1,1,1,1,0,1,1,1,0,0,0,0.0,-1.5703855010679808,4
1,1,1,1,0,1,0,1,0,0,0,0.0,-1.5703855010679808,5
0,1,1,1,0,1,1,1,1,0,0,0.0,-1.5703855010679808,3
1,0,1,0,0,0,0,0,0,1,1,0.0,-1.47,1
0,1,0,0,1,0,0,0,1,1,1,0.0,-1.4679317589320195,1
1,0,1,0,0,1,1,1,0,0,1,0.0,-1.462148582090049,2
1,0,1,1,1,1,1,0,0,0,0,0.0,-1.4056400760059335,1
0,0,1,1,1,0,0,1,1,1,0,0.0,-1.4037687469287201,1
1,1,0,1,0,1,0,0,0,1,0,0.0,-1.4013082297192097,1
0,1,0,0,0,1,1,1,1,0,0,0.0,-1.3921485820900492,1
