0,1,2,3,4,5,6,7,8,9,10,11,chain_break_fraction,energy,num_occurrences
1,1,0,1,1,1,1,0,0,0,0,0,0.0,-1.3994111662044582,8
1,0,0,0,1,1,0,1,0,0,0,0,0.0,-1.3994111662044582,8
1,1,0,0,1,1,0,1,0,1,0,0,0.0,-1.3994111662044582,12
1,1,0,1,1,1,0,1,0,1,0,0,0.0,-1.3994111662044582,12
1,1,0,0,1,1,0,1,0,0,0,0,0.0,-1.3994111662044582,11
1,1,0,0,1,1,1,0,0,1,0,0,0.0,-1.3994111662044582,19
1,1,0,0,1,1,1,0,0,0,0,0,0.0,-1.3994111662044582,16
1,0,0,0,1,1,0,1,0,1,0,0,0.0,-1.3994111662044582,12
1,0,0,0,1,1,1,0,0,0,0,0,0.0,-1.3994111662044582,15
1,0,0,1,1,1,0,1,0,1,0,0,0.0,-1.3994111662044582,20
1,0,0,0,1,1,1,0,0,1,0,0,0.0,-1.3994111662044582,20
1,0,0,1,1,1,1,0,0,0,0,0,0.0,-1.3994111662044582,18
1,1,0,1,1,1,0,1,0,0,0,0,0.0,-1.3994111662044582,9
1,0,0,1,1,1,0,1,0,0,0,0,0.0,-1.3994111662044582,17
1,0,0,1,1,1,1,0,0,1,0,0,0.0,-1.3994111662044582,16
1,1,0,1,1,1,1,0,0,1,0,0,0.0,-1.3994111662044582,12
1,1,1,1,1,0,0,1,0,1,1,1,0.0,-1.3971019933196698,11
1,0,1,1,1,0,1,0,0,0,1,1,0.0,-1.3971019933196698,16
1,0,1,0,1,0,0,1,0,0,1,1,0.0,-1.3971019933196698,10
1,1,1,1,1,0,1,0,0,1,1,1,0.0,-1.3971019933196698,18
1,0,1,0,1,0,1,0,0,1,1,1,0.0,-1.3971019933196698,14
1,1,1,1,1,0,0,1,0,0,1,1,0.0,-1.3971019933196698,6
1,0,1,0,1,0,1,0,0,0,1,1,0.0,-1.3971019933196698,19
1,1,1,0,1,0,0,1,0,0,1,1,0.0,-1.3971019933196698,8
1,1,1,0,1,0,1,0,0,1,1,1,0.0,-1.3971019933196698,11
1,1,1,0,1,0,1,0,0,0,1,1,0.0,-1.3971019933196698,13
1,0,1,1,1,0,1,0,0,1,1,1,0.0,-1.3971019933196698,15
1,0,1,0,1,0,0,1,0,1,1,1,0.0,-1.3971019933196698,20
1,1,1,1,1,0,1,0,0,0,1,1,0.0,-1.3971019933196698,11
1,1,1,0,1,0,0,1,0,1,1,1,0.0,-1.3971019933196698,6
1,0,1,1,1,0,0,1,0,1,1,1,0.0,-1.3971019933196698,12
1,0,1,1,1,0,0,1,0,0,1,1,0.0,-1.3971019933196698,13
0,0,0,0,0,1,0,1,1,1,0,0,0.0,-1.3900000000000001,9
0,1,0,0,0,1,0,1,1,1,0,0,0.0,-1.3900000000000001,6
0,0,0,1,0,1,0,1,1,1,0,0,0.0,-1.3900000000000001,13
0,1,0,0,0,1,0,1,1,0,0,0,0.0,-1.3900000000000001,8
0,0,0,1,0,1,1,0,1,0,0,0,0.0,-1.3900000000000001,9
0,1,0,1,0,1,1,0,1,1,0,0,0.0,-1.3900000000000001,7
0,1,0,0,0,1,1,0,1,1,0,0,0.0,-1.3900000000000001,12
0,1,0,1,0,1,0,1,1,0,0,0,0.0,-1.3900000000000001,10
0,0,0,0,0,1,0,1,1,0,0,0,0.0,-1.3900000000000001,9
0,0,0,0,0,1,1,0,1,1,0,0,0.0,-1.3900000000000001,15
0,0,0,1,0,1,0,1,1,0,0,0,0.0,-1.3900000000000001,12
0,1,0,1,0,1,0,1,1,1,0,0,0.0,-1.3900000000000001,13
0,1,0,1,0,1,1,0,1,0,0,0,0.0,-1.3900000000000001,19
0,0,0,1,0,1,1,0,1,1,0,0,0.0,-1.3900000000000001,8
0,0,0,0,0,1,1,0,1,0,0,0,0.0,-1.3900000000000001,6
0,1,0,0,0,1,1,0,1,0,0,0,0.0,-1.3900000000000001,7
0,1,1,1,0,0,0,1,1,0,1,1,0.0,-1.3876908271152115,2
0,1,1,1,0,0,0,1,1,1,1,1,0.0,-1.3876908271152115,6
0,0,1,1,0,0,1,0,1,1,1,1,0.0,-1.3876908271152115,7
0,0,1,0,0,0,1,0,1,1,1,1,0.0,-1.3876908271152115,6
0,1,1,0,0,0,1,0,1,1,1,1,0.0,-1.3876908271152115,6
0,0,1,0,0,0,1,0,1,0,1,1,0.0,-1.3876908271152115,7
0,1,1,0,0,0,0,1,1,1,1,1,0.0,-1.3876908271152115,5
0,1,1,1,0,0,1,0,1,0,1,1,0.0,-1.3876908271152115,9
0,0,1,0,0,0,0,1,1,1,1,1,0.0,-1.3876908271152115,8
0,0,1,1,0,0,0,1,1,0,1,1,0.0,-1.3876908271152115,8
0,0,1,0,0,0,0,1,1,0,1,1,0.0,-1.3876908271152115,9
0,1,1,1,0,0,1,0,1,1,1,1,0.0,-1.3876908271152115,11
0,1,1,0,0,0,1,0,1,0,1,1,0.0,-1.3876908271152115,9
0,0,1,1,0,0,0,1,1,1,1,1,0.0,-1.3876908271152115,8
0,1,1,0,0,0,0,1,1,0,1,1,0.0,-1.3876908271152115,4
0,0,1,1,0,0,1,0,1,0,1,1,0.0,-1.3876908271152115,9
1,1,0,0,0,1,0,1,0,1,0,0,0.0,-1.35,2
1,0,0,1,0,1,0,1,0,1,0,0,0.0,-1.35,5
1,1,0,0,0,1,1,0,0,1,0,0,0.0,-1.35,6
1,0,0,0,0,1,0,1,0,1,0,0,0.0,-1.35,3
1,1,0,0,0,1,0,1,0,0,0,0,0.0,-1.35,3
1,0,0,0,0,1,1,0,0,1,0,0,0.0,-1.35,4
1,0,0,1,0,1,1,0,0,0,0,0,0.0,-1.35,3
1,1,0,0,0,1,1,0,0,0,0,0,0.0,-1.35,5
1,0,0,0,0,1,1,0,0,0,0,0,0.0,-1.35,1
1,1,0,1,0,1,1,0,0,0,0,0,0.0,-1.35,4
1,0,0,0,0,1,0,1,0,0,0,0,0.0,-1.35,5
1,1,0,1,0,1,0,1,0,1,0,0,0.0,-1.35,6
1,1,0,1,0,1,1,0,0,1,0,0,0.0,-1.35,5
1,0,0,1,0,1,0,1,0,0,0,0,0.0,-1.35,5
1,1,0,1,0,1,0,1,0,0,0,0,0.0,-1.35,5
1,0,0,1,0,1,1,0,0,1,0,0,0.0,-1.35,6
1,0,1,1,0,0,0,1,0,1,1,1,0.0,-1.3476908271152115,2
1,0,1,0,0,0,0,1,0,1,1,1,0.0,-1.3476908271152115,3
1,1,1,1,0,0,0,1,0,0,1,1,0.0,-1.3476908271152115,2
1,0,1,0,0,0,1,0,0,0,1,1,0.0,-1.3476908271152115,2
1,0,1,1,0,0,1,0,0,0,1,1,0.0,-1.3476908271152115,9
1,1,1,1,0,0,1,0,0,0,1,1,0.0,-1.3476908271152115,2
1,0,1,1,0,0,1,0,0,1,1,1,0.0,-1.3476908271152115,6
1,1,1,0,0,0,1,0,0,0,1,1,0.0,-1.3476908271152115,5
1,1,1,1,0,0,1,0,0,1,1,1,0.0,-1.3476908271152115,6
1,0,1,1,0,0,0,1,0,0,1,1,0.0,-1.3476908271152115,3
1,1,1,0,0,0,0,1,0,0,1,1,0.0,-1.3476908271152115,3
1,1,1,1,0,0,0,1,0,1,1,1,0.0,-1.3476908271152115,7
1,0,1,0,0,0,0,1,0,0,1,1,0.0,-1.3476908271152115,4
1,0,1,0,0,0,1,0,0,1,1,1,0.0,-1.3476908271152115,3
1,1,1,0,0,0,1,0,0,1,1,1,0.0,-1.3476908271152115,3
0,0,0,0,1,1,1,0,1,0,0,0,0.0,-1.340210100581307,1
0,1,0,0,1,1,1,0,1,0,0,0,0.0,-1.340210100581307,3
0,0,0,1,1,1,0,1,1,0,0,0,0.0,-1.340210100581307,1
0,0,0,1,1,1,0,1,1,1,0,0,0.0,-1.340210100581307,2
0,1,0,1,1,1,0,1,1,0,0,0,0.0,-1.340210100581307,2
0,0,0,0,1,1,0,1,1,0,0,0,0.0,-1.340210100581307,2
0,0,0,1,1,1,1,0,1,0,0,0,0.0,-1.340210100581307,4
0,0,0,1,1,1,1,0,1,1,0,0,0.0,-1.340210100581307,1
0,1,0,0,1,1,1,0,1,1,0,0,0.0,-1.340210100581307,1
0,1,0,1,1,1,1,0,1,0,0,0,0.0,-1.340210100581307,1
0,1,0,1,1,1,0,1,1,1,0,0,0.0,-1.340210100581307,1
0,1,0,1,1,1,1,0,1,1,0,0,0.0,-1.340210100581307,3
0,0,0,0,1,1,0,1,1,1,0,0,0.0,-1.340210100581307,2
0,0,1,0,1,0,0,1,1,0,1,1,0.0,-1.3379009276965186,1
0,1,1,0,1,0,1,0,1,0,1,1,0.0,-1.3379009276965186,1
0,0,1,1,1,0,0,1,1,0,1,1,0.0,-1.3379009276965186,1
0,1,1,1,1,0,1,0,1,0,1,1,0.0,-1.3379009276965186,1
0,0,1,1,1,0,1,0,1,1,1,1,0.0,-1.3379009276965186,1
0,0,1,1,1,0,0,1,1,1,1,1,0.0,-1.3379009276965186,2
0,0,1,1,1,0,1,0,1,0,1,1,0.0,-1.3379009276965186,1
1,0,1,1,1,1,0,1,0,1,0,0,0.0,-1.3276397915394718,1
1,1,1,0,1,1,1,0,0,1,0,0,0.0,-1.3276397915394718,1
1,0,1,0,1,1,1,0,0,1,0,0,0.0,-1.3276397915394718,1
1,0,1,0,1,1,0,1,0,0,0,0,0.0,-1.3276397915394718,1
1,0,1,1,1,1,1,0,0,0,0,0,0.0,-1.3276397915394718,3
1,1,1,1,1,1,0,1,0,1,0,0,0.0,-1.3276397915394718,1
1,0,1,1,1,1,1,0,0,1,0,0,0.0,-1.3276397915394718,3
1,0,1,0,1,1,1,0,0,0,0,0,0.0,-1.3276397915394718,2
1,1,1,0,1,1,0,1,0,1,0,0,0.0,-1.3276397915394718,3
1,1,0,1,1,0,0,1,0,1,1,1,0.0,-1.3268896848053506,3
1,1,0,1,1,0,0,1,0,0,1,1,0.0,-1.3268896848053506,1
1,1,0,0,1,0,1,0,0,0,1,1,0.0,-1.3268896848053506,1
1,0,0,1,1,0,1,0,0,0,1,1,0.0,-1.3268896848053506,1
1,0,0,0,1,0,1,0,0,1,1,1,0.0,-1.3268896848053506,3
1,1,0,0,1,0,1,0,0,1,1,1,0.0,-1.3268896848053506,2
