0,1,2,3,4,5,6,chain_break_fraction,energy,num_occurrences
1,0,1,1,0,0,1,0.0,-0.19,28
1,0,0,1,1,0,0,0.0,-0.19,37
1,0,0,0,1,1,0,0.0,-0.19,23
0,1,0,0,1,0,1,0.0,-0.19,37
1,0,0,0,1,0,1,0.0,-0.19,28
0,1,0,1,1,0,1,0.0,-0.19,40
0,1,0,1,1,1,1,0.0,-0.19,44
1,0,0,0,1,1,1,0.0,-0.19,19
1,0,1,1,0,1,1,0.0,-0.19,34
0,1,1,0,0,1,0,0.0,-0.19,26
0,1,1,1,0,1,0,0.0,-0.19,33
1,0,1,0,0,1,0,0.0,-0.19,24
0,1,0,0,1,0,0,0.0,-0.19,41
1,0,1,0,0,1,1,0.0,-0.19,15
1,0,1,0,0,0,1,0.0,-0.19,28
1,0,1,0,0,0,0,0.0,-0.19,25
0,1,0,0,1,1,1,0.0,-0.19,36
1,0,0,1,1,1,1,0.0,-0.19,24
0,1,0,0,1,1,0,0.0,-0.19,36
1,0,0,0,1,0,0,0.0,-0.19,25
1,0,0,1,1,1,0,0.0,-0.19,28
0,1,1,1,0,0,1,0.0,-0.19,42
1,0,0,1,1,0,1,0.0,-0.19,32
0,1,1,1,0,1,1,0.0,-0.19,40
1,0,1,1,0,1,0,0.0,-0.19,22
0,1,1,0,0,1,1,0.0,-0.19,30
0,1,0,1,1,1,0,0.0,-0.19,38
0,1,1,0,0,0,0,0.0,-0.19,35
0,1,0,1,1,0,0,0.0,-0.19,41
1,0,1,1,0,0,0,0.0,-0.19,20
0,1,1,1,0,0,0,0.0,-0.19,33
0,1,1,0,0,0,1,0.0,-0.19,35
0,1,0,1,0,0,0,0.0,-0.12,1
