0,1,2,3,4,5,6,chain_break_fraction,energy,num_occurrences
1,0,1,0,1,0,1,0.0,-0.36,72
0,1,1,0,0,0,0,0.0,-0.36,67
0,0,1,0,1,0,1,0.0,-0.36,41
1,1,1,0,0,0,0,0.0,-0.36,85
0,0,1,0,1,0,0,0.0,-0.36,47
0,1,1,0,0,0,1,0.0,-0.36,66
1,0,1,0,1,0,0,0.0,-0.36,65
1,1,1,0,0,0,1,0.0,-0.36,81
0,0,0,1,1,1,1,0.0,-0.35736705972552785,41
1,1,0,1,0,1,1,0.0,-0.35736705972552785,65
0,1,0,1,0,1,0,0.0,-0.35736705972552785,48
0,1,0,1,0,1,1,0.0,-0.35736705972552785,62
1,1,0,1,0,1,0,0.0,-0.35736705972552785,70
0,0,0,1,1,1,0,0.0,-0.35736705972552785,33
1,0,0,1,1,1,0,0.0,-0.35736705972552785,57
1,0,0,1,1,1,1,0.0,-0.35736705972552785,63
1,1,1,0,1,0,1,0.0,-0.3094111662044582,1
0,1,1,0,1,0,1,0.0,-0.3094111662044582,2
1,1,1,0,1,0,0,0.0,-0.3094111662044582,4
1,1,0,1,1,1,1,0.0,-0.30677822592998605,2
0,1,0,1,1,1,1,0.0,-0.30677822592998605,1
0,1,0,1,1,1,0,0.0,-0.30677822592998605,1
1,1,0,1,1,1,0,0.0,-0.30677822592998605,3
0,0,1,0,0,0,1,0.0,-0.3,1
1,0,1,0,0,0,1,0.0,-0.3,4
1,0,1,0,0,0,0,0.0,-0.3,2
0,0,1,0,0,0,0,0.0,-0.3,2
1,0,0,1,0,1,0,0.0,-0.2973670597255278,1
1,0,0,1,0,1,1,0.0,-0.2973670597255278,1
0,0,0,1,0,1,0,0.0,-0.2973670597255278,1
0,0,1,1,1,0,0,0.0,-0.28128556741761773,1
0,1,1,1,0,0,0,0.0,-0.28128556741761773,2
1,1,1,1,0,0,1,0.0,-0.28128556741761773,2
1,1,0,0,0,1,1,0.0,-0.28,1
1,0,0,0,1,1,1,0.0,-0.28,1
1,1,0,1,0,0,0,0.0,-0.27,1
0,1,1,0,0,1,1,0.0,-0.2665740629302545,1
0,0,1,0,1,1,1,0.0,-0.2665740629302545,1
0,1,1,0,0,1,0,0.0,-0.2665740629302545,1
