0,1,2,3,4,5,6,chain_break_fraction,energy,num_occurrences
0,0,0,0,1,1,1,0.0,-1.31,124
0,0,0,1,1,0,1,0.0,-1.31,187
1,0,0,1,1,0,0,0.0,-1.31,153
1,0,0,0,1,1,0,0.0,-1.31,99
0,1,1,1,0,0,1,0.0,-1.302148582090049,115
1,1,1,1,0,0,0,0.0,-1.302148582090049,131
1,1,1,0,0,1,0,0.0,-1.302148582090049,83
0,1,1,0,0,1,1,0.0,-1.302148582090049,78
0,0,0,0,1,1,0,0.0,-1.08,2
0,0,0,1,1,0,0,0.0,-1.08,3
1,0,0,0,1,1,1,0.0,-1.077227375988696,1
1,0,0,1,1,0,1,0.0,-1.077227375988696,1
0,1,1,1,0,0,0,0.0,-1.072148582090049,2
0,1,1,0,0,1,0,0.0,-1.072148582090049,1
1,1,0,1,0,0,0,0.0,-1.07,1
0,1,0,1,0,0,1,0.0,-1.07,4
1,1,1,0,0,1,1,0.0,-1.069375958078745,1
1,1,1,1,0,0,1,0.0,-1.069375958078745,3
0,0,1,1,1,0,1,0.0,-1.0681286709227866,2
1,0,1,1,1,0,0,0.0,-1.0681286709227866,2
0,0,1,0,1,1,1,0.0,-1.0681286709227866,2
1,0,1,0,1,1,0,0.0,-1.0681286709227866,1
1,1,0,0,1,1,0,0.0,-1.0613082297192096,1
1,1,0,1,1,0,0,0.0,-1.0613082297192096,2
0,0,1,1,0,0,1,0.0,-1.05,1
