0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,chain_break_fraction,energy,num_occurrences
1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0.0,-345.76,8
0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0.0,-344.44,2
1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0.0,-344.40000000000003,3
0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0.0,-344.4,4
1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0.0,-344.38,3
0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0.0,-344.38000000000005,5
0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.0,-344.12,1
1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0.0,-344.12,2
1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0.0,-343.5,2
0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0.0,-343.5,1
0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0.0,-343.08000000000004,2
1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0.0,-343.08000000000004,6
1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0.0,-342.8,1
0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0.0,-341.74,3
1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0.0,-341.74,4
0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0.0,-337.33000000000004,1
1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0.0,-337.33,2
1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0.0,-337.27000000000004,2
0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0.0,-337.27,3
0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0.0,-335.97,5
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0.0,-335.95000000000005,3
1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0.0,-335.95000000000005,2
0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0.0,-335.69,3
0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0.0,-335.45000000000005,2
0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0.0,-334.63,3
0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0.0,-334.13,1
1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0.0,-333.95000000000005,1
0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0.0,-333.95,2
0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0.0,-333.31,2
1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0.0,-332.59000000000003,1
0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0.0,-332.59000000000003,2
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0.0,-332.07000000000005,2
1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0.0,-331.34,1
1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0.0,-326.84,1
0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0.0,-326.84000000000003,2
1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0.0,-326.2,1
0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0.0,-325.52,1
1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0.0,-325.52000000000004,1
1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0.0,-325.48,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.0,-324.96,2
0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0.0,-324.64000000000004,1
1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0.0,-324.64,1
0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0.0,-324.46000000000004,1
1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0.0,-324.20000000000005,1
0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0.0,-324.2,1
0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0.0,-323.64,3
1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0.0,-323.64,1
1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0.0,-323.1,4
1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0.0,-322.90999999999997,2
1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0.0,-322.76,1
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0.0,-317.35,1
1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0.0,-317.35,2
1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0.0,-317.09,1
1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0.0,-317.03000000000003,1
0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0.0,-316.65000000000003,1
1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0.0,-316.65000000000003,1
1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0.0,-316.03,1
0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0.0,-316.03000000000003,2
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0.0,-315.99,1
1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0.0,-315.99000000000007,2
0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0.0,-315.77000000000004,1
0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0.0,-315.24,1
1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0.0,-315.24,1
1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0.0,-314.67,3
0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0.0,-314.6700000000001,1
1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0.0,-314.48,1
0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0.0,-313.43999999999994,1
1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0.0,-313.44,1
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0.0,-313.1500000000001,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0.0,-313.15,1
0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0.0,-312.76,1
0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0.0,-311.08,1
0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0.0,-310.04,1
0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0.0,-309.92,1
1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0.0,-308.16,1
0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0.0,-307.98,1
0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0.0,-307.54,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.0,-307.04,1
0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0.0,-306.86,1
0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0.0,-306.81,1
1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.0,-306.37,1
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0.0,-306.0400000000001,1
1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0.0,-304.72,1
1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0.0,-304.18,1
0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0.0,-302.23,1
0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0.0,-301.61,1
0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0.0,-301.11,1
0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0.0,-300.43,1
0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0.0,-299.70000000000005,1
0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0.0,-299.51,1
0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0.0,-299.49000000000007,1
1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0.0,-299.23,1
0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0.0,-298.01000000000005,1
1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0.0,-296.55,2
0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0.0,-295.79,1
1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0.0,-295.75,1
0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0.0,-295.41,1
0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0.0,-294.3500000000001,1
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0.0,-289.58000000000004,1
1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0.0,-289.24,1
0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0.0,-288.64,1
1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0.0,-286.88,1
0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0.0,-284.95,1
0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0.0,-284.35,1
0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0.0,-277.93000000000006,1
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0.0,-277.21000000000004,1
0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0,-269.43000000000006,1
1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0.0,-255.18,1
