0,1,2,3,4,5,6,7,8,chain_break_fraction,energy,num_occurrences
0,0,1,1,0,1,1,0,1,0.0,-0.9134675705115592,45
0,0,1,1,0,1,1,0,0,0.0,-0.9134675705115592,34
0,0,1,1,0,1,0,1,1,0.0,-0.9134675705115592,39
0,0,1,1,1,0,0,1,1,0.0,-0.9134675705115592,28
0,1,1,1,0,1,0,1,0,0.0,-0.9134675705115592,23
0,1,1,1,1,0,1,0,0,0.0,-0.9134675705115592,32
0,0,1,1,0,1,0,1,0,0.0,-0.9134675705115592,20
0,1,1,1,0,1,1,0,1,0.0,-0.9134675705115592,55
0,1,1,1,1,0,0,1,0,0.0,-0.9134675705115592,33
0,1,1,1,1,0,1,0,1,0.0,-0.9134675705115592,50
0,1,1,1,1,0,0,1,1,0.0,-0.9134675705115592,45
0,1,1,1,0,1,1,0,0,0.0,-0.9134675705115592,37
0,0,1,1,1,0,1,0,1,0.0,-0.9134675705115592,50
0,0,1,1,1,0,0,1,0,0.0,-0.9134675705115592,15
0,0,1,1,1,0,1,0,0,0.0,-0.9134675705115592,44
0,1,1,1,0,1,0,1,1,0.0,-0.9134675705115592,41
1,1,0,0,0,1,1,0,0,0.0,-0.91,22
1,1,0,0,1,0,1,0,0,0.0,-0.91,22
1,0,0,0,0,1,0,1,1,0.0,-0.91,25
1,0,0,0,0,1,1,0,0,0.0,-0.91,19
1,0,0,0,0,1,1,0,1,0.0,-0.91,22
1,0,0,0,1,0,1,0,0,0.0,-0.91,18
1,1,0,0,1,0,1,0,1,0.0,-0.91,24
1,1,0,0,1,0,0,1,0,0.0,-0.91,21
1,1,0,0,0,1,0,1,0,0.0,-0.91,19
1,0,0,0,1,0,1,0,1,0.0,-0.91,16
1,1,0,0,0,1,1,0,1,0.0,-0.91,31
1,0,0,0,1,0,0,1,1,0.0,-0.91,19
1,1,0,0,0,1,0,1,1,0.0,-0.91,38
1,1,0,0,1,0,0,1,1,0.0,-0.91,23
1,0,0,0,0,1,0,1,0,0.0,-0.91,19
1,0,0,0,1,0,0,1,0,0.0,-0.91,15
0,1,0,1,0,1,1,0,0,0.0,-0.8200000000000001,1
0,0,0,1,1,0,1,0,1,0.0,-0.8200000000000001,1
0,0,0,1,0,1,1,0,0,0.0,-0.8200000000000001,2
0,1,0,1,0,1,1,0,1,0.0,-0.8200000000000001,2
0,1,0,1,1,0,1,0,0,0.0,-0.8200000000000001,2
0,1,0,1,1,0,1,0,1,0.0,-0.8200000000000001,1
0,0,0,1,1,0,0,1,1,0.0,-0.8200000000000001,1
0,1,0,1,0,1,0,1,1,0.0,-0.8200000000000001,2
0,0,0,1,0,1,0,1,1,0.0,-0.8200000000000001,3
0,0,0,1,1,0,0,1,0,0.0,-0.8200000000000001,2
0,1,0,1,1,0,0,1,1,0.0,-0.8200000000000001,3
0,1,0,1,0,1,0,1,0,0.0,-0.8200000000000001,3
1,0,1,0,1,0,0,1,1,0.0,-0.8149392981102676,1
1,1,1,0,0,1,0,1,1,0.0,-0.8149392981102676,1
1,0,1,0,1,0,1,0,0,0.0,-0.8149392981102676,1
1,0,1,0,0,1,1,0,0,0.0,-0.8149392981102676,1
1,1,1,0,0,1,1,0,0,0.0,-0.8149392981102676,3
1,0,1,0,0,1,1,0,1,0.0,-0.8149392981102676,3
1,1,1,0,1,0,0,1,1,0.0,-0.8149392981102676,3
1,0,1,0,0,1,0,1,0,0.0,-0.8149392981102676,2
1,0,1,0,0,1,0,1,1,0.0,-0.8149392981102676,2
1,1,1,0,1,0,1,0,0,0.0,-0.8149392981102676,2
1,0,1,0,1,0,1,0,1,0.0,-0.8149392981102676,3
0,1,1,1,1,0,1,1,0,0.0,-0.7653709484005191,1
0,0,1,1,1,0,1,1,1,0.0,-0.7653709484005191,1
0,1,1,1,0,1,1,1,1,0.0,-0.7653709484005191,2
0,0,1,1,0,1,0,0,0,0.0,-0.7634675705115592,1
0,1,1,1,1,0,0,0,1,0.0,-0.7634675705115592,1
0,1,1,1,1,0,0,0,0,0.0,-0.7634675705115592,1
1,1,0,0,1,0,1,1,0,0.0,-0.7619033778889599,1
1,0,0,1,0,1,0,1,1,0.0,-0.7215185915781599,1
0,1,1,0,0,1,0,1,0,0.0,-0.7200000000000001,1
1,1,1,0,1,0,1,1,0,0.0,-0.6668426759992274,1
