0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,chain_break_fraction,energy,num_occurrences
0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0.0,-4.840146354287154,1
0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0.0,-4.840146354287154,2
1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0.0,-4.839925460199987,8
1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0.0,-4.839925460199987,7
0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0.0,-4.839353838596256,3
0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0.0,-4.839353838596256,5
1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.0,-4.834939298110267,8
1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0.0,-4.834939298110267,4
0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0.0,-4.832049732176115,2
0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0.0,-4.832049732176115,2
1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0.0,-4.831979558479929,1
1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0.0,-4.831979558479929,3
1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0.0,-4.831828838088947,14
1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0.0,-4.831828838088947,14
0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0.0,-4.831407936876198,1
0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0.0,-4.831407936876198,1
0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0.0,-4.8312572164852154,1
0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0.0,-4.8312572164852154,2
0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0.0,-4.830146354287154,1
1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0.0,-4.829925460199987,3
1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0.0,-4.829925460199987,5
